benchmark,tool,timed_out,crashed,time,exec_time,solver_time,actual_results,line_numbers,issue_codes,issue_severities,issue_messages_json,issue_count,ast_nodes_total,ast_nodes_interpreted,ast_coverage_pct
/users/vagos/resash/benchmarks/_not_integrated/koala/covid/fetch.sh,sash,False,False,2.593959416029975,0.7152672100346535,1.8786922059953213,L7:cmd_expected_path_state;L10:loop_once,7;10,cmd_expected_path_state;loop_once,error;warning,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[g, i, t], `, ArbitraryType.APPROXIMATION, state<3683318295846492731>, pre:None, suf:SymStr(parts=('/covid/inputs',)), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not"", ""loop for [a, r, g] in [[Q([V(Normal,False,@,[])])]]; do (Case: [Q([V(Normal,False,arg,[])])], cases[2]) runs only once""]",2,40,40,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/covid/install.sh,sash,False,False,0.7085275208810344,0.6823616259498522,0.026165894931182265,,,,,[],0,10,10,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/covid/scripts/1.sh,sash,False,False,0.13520407490432262,0.10075152292847633,0.03445255197584629,,,,,[],0,9,9,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/covid/scripts/2.sh,sash,False,False,0.1555479730013758,0.12453489599283785,0.031013077008537948,,,,,[],0,10,10,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/covid/scripts/3.sh,sash,False,False,0.13988511194474995,0.10778037295676768,0.03210473898798227,,,,,[],0,10,10,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/covid/scripts/4.sh,sash,False,False,0.12380197190213948,0.0929807199863717,0.03082125191576779,,,,,[],0,9,9,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/covid/scripts/5.sh,sash,False,False,0.05466031492687762,0.04054171696770936,0.014118597959168255,,,,,[],0,3,3,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/covid/validate.sh,sash,False,False,6.233697650954127,2.1080732200061902,4.125624430947937,L8:infinite_loop;L30:const_cond;L30:dead_code;L48:unbound;L52:loop_once;L61:cmd_expected_path_state,8;30;30;48;52;61,infinite_loop;const_cond;dead_code;unbound;loop_once;cmd_expected_path_state,error;warning;warning;error;warning;error,"[""condition for loop While: test: Command: [[[], [V(Normal,False,#,[])], [-, g, t], [0], []]], do: Case: [Q([V(Normal,False,1,[])])], cases[5] never changes, causing an infinite loop"", ""condition [[Field(content=SymStr(parts=('[',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('-z',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=(']',)), count=WordCount(min=1, max=1))]] is always true or false"", ""Command: [], ass[[selected_scripts=[Q([V(Normal,False,selected_scripts,[]),  , V(Normal,False,1,[])])]]] is unreachable and will never be executed"", ""no definition found for ${selected_scripts}"", ""loop for [s, e, l, e, c, t, e, d] in [[V(Normal,False,selected_scripts,[])]]; do (If: Command: [[[], [Q([V(Normal,False,selected,[])])], [=], [Q([V(Normal,False,script_num,[])])], []]], then: Command: [[r, e, t, u, r, n], [0]]) runs only once"", ""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[g, i, t], `, ArbitraryType.APPROXIMATION, state<3683318295846492731>, pre:None, suf:SymStr(parts=('/covid', '/hashes')), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not""]",6,145,145,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/file-mod/clean.sh,sash,False,False,1.8884838840458542,0.35561296495143324,1.532870919094421,L3:loop_once;L16:const_cond,3;16,loop_once;const_cond,warning;warning,"[""loop for [a, r, g] in [[Q([V(Normal,False,@,[])])]]; do (Case: [Q([V(Normal,False,arg,[])])], cases[1]) runs only once"", ""condition [[Field(content=SymStr(parts=('[',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('true',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('=',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('true',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=(']',)), count=WordCount(min=1, max=1))]] is always true or false""]",2,17,17,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/file-mod/execute.sh,sash,False,False,101.66037028399296,23.330973607953638,78.32939667603932,L8:cmd_expected_path_state;L13:infinite_loop;L36:const_cond;L36:dead_code,8;13;36;36,cmd_expected_path_state;infinite_loop;const_cond;dead_code,error;error;warning;warning,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[g, i, t], `, ArbitraryType.APPROXIMATION, state<3683318295846492731>, pre:None, suf:SymStr(parts=('/file-mod', '/outputs')), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not"", ""condition for loop While: test: Command: [[[], [V(Normal,False,#,[])], [-, g, t], [0], []]], do: Case: [Q([V(Normal,False,1,[])])], cases[4] never changes, causing an infinite loop"", ""condition [[Field(content=SymStr(parts=('[',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('-z',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=(']',)), count=WordCount(min=1, max=1))]] is always true or false"", ""Command: [], ass[[selected_scripts=[Q([V(Normal,False,selected_scripts,[]),  , V(Normal,False,1,[])])]]] is unreachable and will never be executed""]",4,192,192,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/file-mod/fetch.sh,sash,True,False,3670.0588828059845,70.03465991001576,3600.0242228959687,L6:cmd_expected_path_state;L12:loop_once;L36:cmd_expected_path_state;L41:cmd_expected_path_state;L60:loop_once;L66:loop_once;L72:loop_once,6;12;36;41;60;66;72,cmd_expected_path_state;loop_once;cmd_expected_path_state;cmd_expected_path_state;loop_once;loop_once;loop_once,error;warning;error;error;warning;warning;warning,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[g, i, t], `, ArbitraryType.APPROXIMATION, state<3683318295846492731>, pre:None, suf:SymStr(parts=('/file-mod/inputs',)), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not"", ""loop for [a, r, g] in [[Q([V(Normal,False,@,[])])]]; do (Case: [Q([V(Normal,False,arg,[])])], cases[2]) runs only once"", ""command 'mv' expects paths that are existant, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[g, i, t], `, ArbitraryType.APPROXIMATION, state<3683318295846492731>, pre:None, suf:SymStr(parts=('/file-mod/inputs', '/pcaps/')), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not"", ""command 'rm' expects paths that are existant, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[g, i, t], `, ArbitraryType.APPROXIMATION, state<3683318295846492731>, pre:None, suf:SymStr(parts=('/file-mod/inputs', '/pcaps.zip')), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not"", ""loop for [i] in [[{, 1, ., ., 1, 2, 0, }]]; do (Command: [[c, p], [-, -, b, a, c, k, u, p, =, n, u, m, b, e, r, e, d], [Q([V(Normal,False,input_dir,[])]), /, w, a, v, /, *], [Q([-, -, t, a, r, g, e, t, -, d, i, r, e, c, t, o, r, y, =, V(Normal,False,full_dir,[])])]]) runs only once"", ""loop for [i] in [[{, 1, ., ., 1, 0, }]]; do (Command: [[c, p], [-, -, b, a, c, k, u, p, =, n, u, m, b, e, r, e, d], [Q([V(Normal,False,input_dir,[])]), /, w, a, v, /, *], [Q([-, -, t, a, r, g, e, t, -, d, i, r, e, c, t, o, r, y, =, V(Normal,False,small_dir,[])])]]) runs only once"", ""loop for [i] in [[{, 1, ., ., 2, }]]; do (Command: [[c, p], [-, -, b, a, c, k, u, p, =, n, u, m, b, e, r, e, d], [Q([V(Normal,False,input_dir,[])]), /, w, a, v, /, *], [Q([-, -, t, a, r, g, e, t, -, d, i, r, e, c, t, o, r, y, =, V(Normal,False,min_dir,[])])]]) runs only once""]",7,159,153,96.22641509433963
/users/vagos/resash/benchmarks/_not_integrated/koala/file-mod/install.sh,sash,False,False,0.18198307300917804,0.1578164940001443,0.02416657900903374,,,,,[],0,2,2,100.0
